ID de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardiaco máximo,Esfuerzo Relativo,Desplazamiento,Nota privada de actividad,Equipamiento de la actividad,Nombre del archivo,Peso del deportista,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Desnivel negativo,Desnivel bajo,Desnivel alto,Pendiente máxima,Pendiente promedio,Pendiente positiva promedio,Pendiente negativa promedio,Cadencia máx.,Cadencia promedio,Ritmo cardiaco máximo,Ritmo cardiaco promedio,Vatios máx.,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo Relativo,Trabajo total,Número de carreras,Tiempo en ascenso,Tiempo en descenso,Otro tiempo,Esfuerzo Percibido,Tipo,Hora de inicio,Potencia promedio ponderada,Recuento de potencia,Usar Esfuerzo Percibido,Esfuerzo Relativo percibido,Desplazamiento,Peso total levantado,Desde la carga,Distancia ajustada en pendientes,Hora de observación meteorológica,Condición meteorológica,Temperatura meteorológica,Temperatura aparente,Punto de rocío,Humedad,Presión meteorológica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de precipitación,Hora del amanecer,Hora del atardecer,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad meteorológica,Índice UV,Ozono meteorológico,Recuento de saltos,Grit total,Flow promedio,Denunciado,Velocidad promedio durante el tiempo transcurrido,Distancia en tierra,Distancia recientemente explorada,Distancia en rampas de tierra recientemente explorada,Recuento de actividades,Total de pasos,Ahorro en carbono,Largo de la piscina,Carga de entrenamiento,Intensidad,Ritmo ajustado en pendientes promedio,Tiempo cronometrado,Ciclos en total,Recuperación,Con mascota,Competición,Carrera de larga distancia,Por una causa,Multimedia
12937453795,19 nov. 2024 16:07:33,Carrera de tarde,Carrera,,1595,"5,00",,,false,,,activities/12937453795.gpx,,,1595.0,1595.0,5001.0,5.41,3.135,14.2,14.2,198.5,207.7,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5016.0,1732032000.0,1.0,16.2,15.6,10.8,0.7,1016.3,2.7,6.8,309.0,0.0,1731999488.0,1732034432.0,0.625,,,0.0,1.0,0.19,20036.0,0.0,,,,,0.0,3.135,2086.2,,,,4032.0,,,,,3.145,,,,,,,,""
12952708482,21 nov. 2024 16:54:12,Carrera de noche,Carrera,,1748,"5,09",,,false,,,activities/12952708482.gpx,,,1748.0,1737.0,5097.6,4.94,2.935,15.3,15.3,198.9,208.8,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5112.4,1732204800.0,8.0,17.5,11.8,8.4,0.55,1006.5,9.0,17.8,267.0,0.0,1732172416.0,1732207104.0,0.625,,,0.28,5.0,0.58,38571.0,0.0,,,,,0.0,2.916,2549.1,,,,4372.0,,,,,2.943,,,,,,,,""
12967515676,23 nov. 2024 18:46:29,Primeros 10k,Carrera,,3191,"10,00",,,false,,,activities/12967515676.gpx,,,3191.0,3191.0,10001.9,5.28,3.134,26.4,26.4,197.7,208.8,4.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10021.3,1732384768.0,2.0,11.1,9.2,6.6,0.74,1023.6,2.4,4.6,107.0,0.0,1732345344.0,1732379904.0,0.75,,,0.0,1.0,0.44,38406.0,0.0,,,,,0.0,3.134,4495.3,,,,8092.0,,,,,3.14,,,,,,,,""
12970157749,24 nov. 2024 7:59:23,Carrera de mañana,Carrera,,2886,"6,03",,,false,,,activities/12970157749.gpx,,,2886.0,2886.0,6031.7,3.66,2.09,6.2,6.2,193.8,200.3,5.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6043.4,1732431616.0,3.0,9.3,8.5,8.4,0.94,1024.4,2.2,4.8,123.0,0.0,1732431872.0,1732466176.0,0.875,,,0.0,1.0,0.92,9698.0,0.0,,,,,0.0,2.09,3353.2,,,,5962.0,,,,,2.094,,,,,,,,""
12988466634,26 nov. 2024 16:35:13,Carrera de tarde express,Carrera,"",1193,"3,55",,,false,,,activities/12988466634.gpx,,,1193.0,1081.0,3555.2,4.88,3.289,2.8,2.3,198.5,201.3,2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3557.8,1732636800.0,3.0,13.0,12.9,7.4,0.69,1023.0,1.2,2.4,0.0,0.0,1732604800.0,1732638976.0,0.875,,,0.0,1.0,0.95,42180.0,0.0,,,,,0.0,2.98,664.3,,,,2728.0,,,,,3.291,,,,,,,,""
13003608892,28 nov. 2024 16:47:08,Carrera de noche,Carrera,,2220,"7,00",,,false,,,activities/13003608892.gpx,,,2220.0,2191.0,7002.0,4.4,3.196,19.0,19.0,198.5,208.8,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7026.5,1732809600.0,1.0,12.4,13.1,7.3,0.71,1025.5,0.9,2.2,120.0,0.0,1732777728.0,1732811648.0,0.875,,,0.0,1.0,0.0,41521.0,0.0,,,,,0.0,3.154,1901.1,,,,5514.0,,,,,3.207,,,,,,,,""
13010007324,29 nov. 2024 16:05:50,🚀,Carrera,,3214,"10,00",,,false,,,activities/13010007324.gpx,,,3214.0,3203.0,10001.8,4.36,3.123,26.4,26.4,197.7,208.9,5.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10023.2,1732896000.0,1.0,12.6,12.3,6.9,0.68,1025.2,1.9,3.2,294.0,0.0,1732864128.0,1732898048.0,0.875,,,0.0,1.0,0.12,44622.0,0.0,,,,,0.0,3.112,4494.6,,,,8098.0,,,,,3.129,,,,,,,,""
13032683437,2 dic. 2024 19:35:22,Carrera nocturna,Carrera,,1535,"5,00",,,false,,,activities/13032683437.gpx,,,1535.0,1535.0,5002.1,4.38,3.259,14.1,14.1,198.9,208.8,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5015.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.259,3088.4,,,,3892.0,,,,,3.268,,,,,,,,""
13038921339,3 dic. 2024 16:51:07,Carrera de noche,Carrera,,1827,"5,60",,,false,,,activities/13038921339.gpx,,,1827.0,1827.0,5601.5,4.44,3.066,15.3,15.3,198.5,208.9,7.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5619.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.066,2551.6,,,,4602.0,,,,,3.076,,,,,,,,""
13046519612,4 dic. 2024 16:51:08,Carrera de noche,Carrera,,2144,"6,00",,,false,,,activities/13046519612.gpx,,,2144.0,2132.0,6002.7,7.0,2.816,14.3,14.3,198.9,208.9,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6019.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8,2537.5,,,,5140.0,,,,,2.823,,,,,,,,""
13059595629,6 dic. 2024 15:18:23,Carrera de tarde,Carrera,,1909,"6,00",,,false,,,activities/13059595629.gpx,,,1909.0,1909.0,6002.8,4.02,3.144,16.1,16.1,195.0,202.2,7.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6034.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.144,5408.9,,,,4828.0,,,,,3.161,,,,,,,,""
13077801406,9 dic. 2024 10:10:20,Team building para humillar equipos,Carrera,,2644,"8,00",,,false,,,activities/13077801406.gpx,,,2644.0,2637.0,8000.2,6.32,3.034,16.3,16.3,197.7,206.2,5.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8011.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.026,3884.8,,,,6652.0,,,,,3.038,,,,,,,,""
13094223796,11 dic. 2024 16:40:04,Carrera de noche,Carrera,,1896,"6,00",,,false,,,activities/13094223796.gpx,,,1896.0,1875.0,6006.7,4.3,3.204,15.4,15.4,198.5,208.9,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6023.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.168,2555.6,,,,4708.0,,,,,3.213,,,,,,,,""
13118701120,15 dic. 2024 8:34:32,8k empresas,Carrera,,2493,"7,65",,,false,,,activities/13118701120.gpx,,,2493.0,2477.0,7656.4,5.42,3.091,31.0,31.0,200.5,217.4,11.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7682.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.071,282.1,,,,6124.0,,,,,3.101,,,,,,,,""
13128747142,16 dic. 2024 16:45:22,Mantener y soltar,Carrera,,2130,"6,00",,,false,,,activities/13128747142.gpx,,,2130.0,2130.0,6002.6,3.76,2.818,14.1,14.1,198.5,208.9,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6019.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.818,2724.2,,,,5334.0,,,,,2.826,,,,,,,,""
13143923857,18 dic. 2024 18:37:05,Carrera de noche,Carrera,,1461,"4,30",,,false,,,activities/13143923857.gpx,,,1461.0,1437.0,4300.8,5.98,2.993,14.7,14.7,198.5,208.8,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4315.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.944,1892.8,,,,3212.0,,,,,3.003,,,,,,,,""
13149846124,19 dic. 2024 16:46:08,Estrenando Boston,Carrera,,1869,"6,00",,,false,,,activities/13149846124.gpx,,,1869.0,1869.0,6005.3,4.66,3.213,14.3,14.3,198.5,208.9,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6020.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.213,2354.1,,,,4754.0,,,,,3.221,,,,,,,,""
13156196949,20 dic. 2024 16:19:39,Carrera de tarde,Carrera,,2854,"8,97",194.0,197,false,,,activities/14030028284.fit.gz,,,2854.0,2840.0,8974.6,5.333,3.16,25.9,146.0,197.7,208.8,4.3,0.0,,,81.0,77.0,194.0,186.0,,,996.0,,,197.0,,,,,,,,,,,,,0.0,,1.0,8993.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.145,4470.6,,,,7276.0,,,,,3.167,,,,,,,,""
13165958426,22 dic. 2024 7:38:32,Carrera de mañana,Carrera,,2767,"7,99",192.0,148,false,,,activities/14040546767.fit.gz,,,2767.0,2754.0,7998.8,3.85,2.904,11.4,135.0,194.9,202.2,5.1,0.0,,,81.0,76.0,192.0,173.0,,,690.0,,,148.0,,,,,,,,,,,,,0.0,,1.0,8012.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.891,5781.3,,,,6994.0,,,,,2.909,,,,,,,,""
13188799660,25 dic. 2024 17:08:01,Navidad🫡,Carrera,"",2421,"7,01",200.0,144,false,,,activities/14065109706.fit.gz,,,2421.0,2353.0,7012.9,4.55,2.98,17.3,187.0,198.9,208.9,5.5,0.0,,,85.0,76.0,200.0,179.0,,,632.0,,,144.0,,,,,,,,,,,0.0,,0.0,,1.0,7030.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.897,2010.1,,,,5948.0,,,,,2.988,,,,,,,,""
13274327121,5 ene. 2025 16:03:12,De vuelta,Carrera,"",1689,"5,01",203.0,118,false,,,activities/14157436894.fit.gz,,,1689.0,1689.0,5018.0,3.986,2.971,16.4,106.0,195.7,208.8,5.0,0.0,,,81.0,76.0,203.0,190.0,,,468.0,,,118.0,,,,,,,,,,,0.0,,0.0,,1.0,5038.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.971,1913.3,,,,4266.0,,,,,2.983,,,,,,,,""
13282913937,6 ene. 2025 17:17:29,Día de Reyes,Carrera,"",1975,"6,02",160.0,40,false,,,activities/14166732679.fit.gz,,,1975.0,1941.0,6028.3,4.9,3.106,11.6,156.0,197.7,206.2,2.0,0.0,,,82.0,76.0,160.0,147.0,,,468.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,6034.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.052,1858.4,,,,4906.0,,,,,3.109,,,,,,,,""
13291656966,7 ene. 2025 16:45:44,Carrera de tarde,Carrera,,1598,"5,01",206.0,93,false,,,activities/14176123095.fit.gz,,,1598.0,1587.0,5011.6,5.662,3.158,10.2,106.0,194.9,203.2,4.5,0.0,,,83.0,76.0,206.0,181.0,,,431.0,,,93.0,,,,,,,,,,,,,0.0,,1.0,5017.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.136,2821.5,,,,4022.0,,,,,3.161,,,,,,,,""
13300737010,8 ene. 2025 16:43:13,Carrera de tarde,Carrera,,2381,"7,01",196.0,110,false,,,activities/14185820807.fit.gz,,,2381.0,2365.0,7018.9,6.7,2.968,16.4,162.0,197.9,208.8,4.4,0.0,,,81.0,76.0,196.0,172.0,,,587.0,,,110.0,,,,,,,,,,,,,0.0,,1.0,7033.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.948,2562.3,,,,5984.0,,,,,2.974,,,,,,,,""
13331240918,12 ene. 2025 7:24:53,Primeros 15k⌚️,Carrera,"",5168,"15,02",191.0,205,false,,,activities/14218533497.fit.gz,,,5168.0,5107.0,15020.2,5.344,2.941,33.9,317.0,194.9,208.9,5.4,0.0,,,82.0,77.0,191.0,165.0,,,1229.0,,,205.0,,,,,,,,,,,0.0,,0.0,,1.0,15063.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.906,9200.6,,,,13088.0,,,,,2.95,,,,,,,,""
13353970174,14 ene. 2025 16:47:04,Cambios de ritmo,Carrera,"",1801,"5,01",163.0,36,false,,,activities/14242962517.fit.gz,,,1801.0,1596.0,5010.4,5.82,3.139,10.2,132.0,194.9,203.2,3.8,0.0,,,91.0,77.0,163.0,150.0,,,340.0,,,36.0,,,,,,,,,,,0.0,,0.0,,1.0,5019.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.782,2881.4,,,,4094.0,,,,,3.145,,,,,,,,""
13371933019,16 ene. 2025 16:46:33,Carrera de tarde,Carrera,,2042,"6,01",196.0,118,false,,,activities/14262218592.fit.gz,,,2042.0,1950.0,6018.1,4.22,3.086,15.5,85.0,198.5,208.8,5.0,0.0,,,81.0,77.0,196.0,181.0,,,512.0,,,118.0,,,,,,,,,,,,,0.0,,1.0,6032.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.947,3018.5,,,,4988.0,,,,,3.094,,,,,,,,""
13424651594,22 ene. 2025 16:47:02,Vuelta a la rutina,Carrera,"",1967,"5,36",196.0,77,false,,,activities/14319187474.fit.gz,,,1967.0,1805.0,5366.8,3.75,2.973,17.5,74.0,194.9,208.2,4.6,0.0,,,80.0,76.0,196.0,169.0,,,449.0,,,77.0,,,,,,,,,,,0.0,,0.0,,1.0,5381.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.728,3388.5,,,,4494.0,,,,,2.981,,,,,,,,""
13467080073,27 ene. 2025 16:51:38,Express,Carrera,"",1439,"4,01",198.0,36,false,,,activities/14365391691.fit.gz,,,1439.0,1160.0,4017.8,5.262,3.464,10.8,75.0,197.9,206.2,3.1,0.0,,,82.0,77.0,198.0,159.0,,,288.0,,,36.0,,,,,,,,,,,0.0,,0.0,,1.0,4021.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.792,1973.5,,,,2956.0,,,,,3.467,,,,,,,,""
13493833577,28 ene. 2025 16:46:06,Carrera de tarde,Carrera,,1560,"4,53",194.0,87,false,,,activities/14394433241.fit.gz,,,1560.0,1538.0,4535.9,5.42,2.949,10.7,324.0,194.9,203.2,7.4,0.0,,,81.0,76.0,194.0,177.0,,,376.0,,,87.0,,,,,,,,,,,,,0.0,,1.0,4543.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.908,2107.2,,,,3882.0,,,,,2.954,,,,,,,,""
13493835028,30 ene. 2025 16:05:40,Series,Carrera,"",1748,"5,01",177.0,46,false,,,activities/14394434931.fit.gz,,,1748.0,1595.0,5014.2,5.467,3.144,0.0,77.0,198.5,200.7,3.1,0.0,,,85.0,77.0,177.0,156.0,,,359.0,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,5015.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.869,158.7,,,,4064.0,,,,,3.145,,,,,,,,""
13507399347,1 feb. 2025 8:34:40,Recuperando sensaciones con Edu🔋,Carrera,"",3512,"10,01",175.0,106,false,,,activities/14409199333.fit.gz,,,3512.0,3397.0,10011.1,3.686,2.947,28.8,115.0,198.1,212.5,14.5,0.0,,,81.0,76.0,175.0,159.0,,,825.0,,,106.0,,,,,,,,,,,0.0,,0.0,,1.0,10056.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.851,4373.4,,,,8642.0,,,,,2.96,,,,,,,,""
13529569183,3 feb. 2025 16:56:16,2X 4:50 / 1X 6:00 / 2X 5:15,Carrera,"",1720,"5,01",201.0,72,false,,,activities/14433574704.fit.gz,,,1720.0,1568.0,5009.1,4.325,3.195,10.2,125.0,194.9,203.2,4.3,0.0,,,83.0,76.0,201.0,171.0,,,412.0,,,72.0,,,,,,,,,,,0.0,,0.0,,1.0,5015.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.912,2800.4,,,,3980.0,,,,,3.198,,,,,,,,""
13538687134,4 feb. 2025 16:40:08,1km 6:00/ series de 200,Carrera,"",1396,"4,00",168.0,32,false,,,activities/14443506104.fit.gz,,,1396.0,1322.0,4008.4,6.2,3.032,0.0,55.0,198.5,200.3,2.0,0.0,,,91.0,76.0,168.0,152.0,,,283.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,4010.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.871,148.5,,,,3340.0,,,,,3.034,,,,,,,,""
13548533336,5 feb. 2025 16:59:23,Rodaje 5:55/6:00,Carrera,"",2506,"7,01",197.0,162,false,,,activities/14454240234.fit.gz,,,2506.0,2498.0,7009.9,3.614,2.806,16.0,164.0,198.5,208.9,4.3,0.0,,,80.0,76.0,197.0,182.0,,,622.0,,,162.0,,,,,,,,,,,0.0,,0.0,,1.0,7024.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.797,2340.7,,,,6306.0,,,,,2.812,,,,,,,,""
13557122854,6 feb. 2025 16:22:00,Series de 1k/ <4:50 / 6:00,Carrera,4/4 esta semana 🤙🏻🔋,2361,"7,01",203.0,115,false,,,activities/14463628851.fit.gz,,,2361.0,2227.0,7011.3,7.14,3.148,16.0,107.0,198.5,208.8,4.4,0.0,,,83.0,77.0,203.0,174.0,,,571.0,,,115.0,,,,,,,,,,,0.0,,0.0,,1.0,7027.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.97,2742.1,,,,5690.0,,,,,3.156,,,,,,,,""
13578922650,9 feb. 2025 7:50:07,Carrera de domingo,Carrera,Tieso es poco🪵,2872,"8,00",193.0,119,false,,,activities/14487557201.fit.gz,,,2872.0,2702.0,8005.7,4.5,2.963,19.8,143.0,194.9,208.8,4.8,0.0,,,81.0,77.0,193.0,168.0,,,667.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,8028.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.787,3266.9,,,,6872.0,,,,,2.971,,,,,,,,""
13591846532,10 feb. 2025 16:43:38,Series de 400 y 200,Carrera,"",2261,"6,01",160.0,20,false,,,activities/14501796918.fit.gz,,,2261.0,1934.0,6017.0,5.971,3.111,0.0,107.0,198.5,200.7,9.9,0.0,,,94.0,77.0,160.0,137.0,,,399.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,6022.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.661,169.6,,,,4928.0,,,,,3.114,,,,,,,,""
13618490608,13 feb. 2025 16:57:30,Carrera de tarde,Carrera,,2009,"6,01",200.0,70,false,,,activities/14530815977.fit.gz,,,2009.0,1887.0,6017.5,4.74,3.189,17.0,199.0,196.7,208.8,4.9,0.0,,,83.0,77.0,200.0,164.0,,,487.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,6032.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.995,2014.1,,,,4826.0,,,,,3.197,,,,,,,,""
13626074236,14 feb. 2025 15:27:28,Estrenando zapas y carrerita de viernes 🤙🏻,Carrera,"",2687,"8,01",200.0,181,false,,ASICS Gel-Nimbus 27,activities/14539111538.fit.gz,,,2687.0,2650.0,8015.6,4.667,3.025,18.4,180.0,196.7,208.8,4.9,0.0,,,81.0,76.0,200.0,186.0,,,688.0,,,181.0,,,,,,,,,,,0.0,,0.0,,1.0,8034.1,,,,,,,,,,,,,,,,21795356.0,,,,,,,,,,0.0,2.983,2666.3,,,,6704.0,,,,,3.032,,,,,,,,""
