ID de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardiaco máximo,Esfuerzo Relativo,Desplazamiento,Nota privada de actividad,Equipamiento de la actividad,Nombre del archivo,Peso del deportista,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Desnivel negativo,Desnivel bajo,Desnivel alto,Pendiente máxima,Pendiente promedio,Pendiente positiva promedio,Pendiente negativa promedio,Cadencia máx.,Cadencia promedio,Ritmo cardiaco máximo,Ritmo cardiaco promedio,Vatios máx.,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo Relativo,Trabajo total,Número de carreras,Tiempo en ascenso,Tiempo en descenso,Otro tiempo,Esfuerzo Percibido,Tipo,Hora de inicio,Potencia promedio ponderada,Recuento de potencia,Usar Esfuerzo Percibido,Esfuerzo Relativo percibido,Desplazamiento,Peso total levantado,Desde la carga,Distancia ajustada en pendientes,Hora de observación meteorológica,Condición meteorológica,Temperatura meteorológica,Temperatura aparente,Punto de rocío,Humedad,Presión meteorológica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de precipitación,Hora del amanecer,Hora del atardecer,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad meteorológica,Índice UV,Ozono meteorológico,Recuento de saltos,Grit total,Flow promedio,Denunciado,Velocidad promedio durante el tiempo transcurrido,Distancia en tierra,Distancia recientemente explorada,Distancia en rampas de tierra recientemente explorada,Recuento de actividades,Total de pasos,Ahorro en carbono,Largo de la piscina,Carga de entrenamiento,Intensidad,Ritmo ajustado en pendientes promedio,Tiempo cronometrado,Ciclos en total,Recuperación,Con mascota,Competición,Carrera de larga distancia,Por una causa,Multimedia
13518632076,2 feb. 2025 11:23:40,Primeros 10k,Carrera,,3853,"10,20",,,false,,,activities/13518632076.gpx,,,3853.0,3450.0,10205.5,6.42,2.958,61.8,61.8,655.0,717.2,9.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10244.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.649,821.8,,,,10018.0,,,,,2.969,,,,,,,,""
13544048511,5 feb. 2025 7:09:04,Sigo con cansancio del otro día,Carrera,,2208,"6,06",,,false,,,activities/13544048511.gpx,,,2208.0,2054.0,6064.7,5.34,2.953,30.2,30.2,681.0,717.2,11.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6080.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.747,1547.2,,,,5692.0,,,,,2.96,,,,,,,,""
13622760910,14 feb. 2025 6:53:26,De viernes,Carrera,,2362,"6,06",,,false,,,activities/13622760910.gpx,,,2362.0,1970.0,6060.9,5.28,3.077,41.7,41.7,681.1,717.2,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6104.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.566,0.0,,,,6016.0,,,,,3.099,,,,,,,,""
13675768946,20 feb. 2025 6:45:40,Carrera con Ainhoa modo tourist,Carrera,,1905,"5,27",,,false,,,activities/13675768946.gpx,,,1905.0,1836.0,5271.9,5.78,2.871,46.9,46.9,638.9,675.5,11.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5340.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.767,70.9,,,,4994.0,,,,,2.909,,,,,,,,""
13708204316,23 feb. 2025 18:10:08,Carrera de domingo,Carrera,"",2429,"6,67",,,false,,,activities/13708204316.gpx,,,2429.0,2112.0,6671.6,6.58,3.159,46.6,45.9,665.9,708.1,27.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6725.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.747,0.0,,,,6016.0,,,,,3.184,,,,,,,,""
13928800103,19 mar. 2025 17:33:44,Ha costado después de 1 mes lloviendo pero genial el tiempo,Carrera,"",2087,"6,11",,,false,,,activities/13928800103.gpx,,,2087.0,1869.0,6111.6,6.44,3.27,39.4,46.5,666.0,708.1,8.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6145.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.928,0.0,,,,5244.0,,,,,3.288,,,,,,,,""
13985567931,25 mar. 2025 18:34:26,Ha vuelto el buen tiempo y yo he vuelto a correr,Carrera,"",2383,"6,42",,,false,,,activities/13985567931.gpx,,,2383.0,2095.0,6425.1,5.46,3.067,47.7,47.7,665.9,708.1,10.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6475.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.696,0.0,,,,5840.0,,,,,3.091,,,,,,,,""
14040459474,31 mar. 2025 16:30:19,Habiendo dormido menos de 6h vale x2,Carrera,"",2633,"7,50",,,false,,,activities/14040459474.gpx,,,2633.0,2631.0,7501.4,5.32,2.851,31.6,59.9,666.0,717.2,7.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7489.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.849,1555.1,,,,6470.0,,,,,2.847,,,,,,,,""
14265394099,23 abr. 2025 18:06:29,Vuelta de vacaciones y se nota,Carrera,"",1457,"4,14",,,false,,,activities/14265394099.gpx,,,1457.0,1264.0,4147.2,7.16,3.281,13.5,13.5,665.9,707.9,6.4,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4109.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.846,164.6,,,,3490.0,,,,,3.251,,,,,,,,""
14381422423,5 may. 2025 4:53:39,Vuelta a madrid,Carrera,"",1742,"5,11",,,false,,,activities/14381422423.gpx,,,1742.0,1641.0,5109.9,9.447,3.114,43.8,43.8,648.6,694.7,13.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5154.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.933,0.0,,,,4484.0,,,,,3.141,,,,,,,,""
14459102693,12 may. 2025 18:01:48,A este ritmo de correr 2 días no llego a 10 k en la vida,Carrera,"",2363,"5,99",,,false,,,activities/14459102693.gpx,,,2363.0,1975.0,5994.0,5.96,3.035,41.4,41.4,670.3,707.8,8.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6043.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.537,0.0,,,,5490.0,,,,,3.06,,,,,,,,""
15690967554,4 sept. 2025 5:45:57,Vuelta al running y casi muero en el intento,Carrera,"",1580,"4,11",,,false,,,activities/15690967554.gpx,,,1580.0,1328.0,4113.1,6.38,3.097,32.2,32.6,654.9,684.8,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.603,106.0,,,,3840.0,0.0,,,,3.115,,,,,,,,""
15760163599,10 sept. 2025 5:22:09,Muerta x2,Carrera,"",1838,"4,61",,,false,,,activities/15760163599.gpx,,,1838.0,1482.0,4609.6,6.8,3.11,26.2,26.8,681.0,705.8,28.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4649.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.508,83.5,,,,4182.0,0.0,,,,3.138,,,,,,,,""
